index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
382,406-4970885-3273941,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3799,JNE3799-KR-XL,kurta,XL,B09SDYHWLX,Shipped,1,INR,666.0,PUNE,MAHARASHTRA,411047.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
383,406-2942566-8263534,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399.0,MAHBUBNAGAR,TELANGANA,509001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
384,406-7501816-7391539,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3294,JNE3294-KR-S,kurta,S,B07R5W78SS,Shipped,1,INR,432.0,Nk sweets Vikasnagar,UTTARAKHAND,248198.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
385,408-3137526-3167563,04-30-22,Shipped,Amazon,Amazon.in,Standard,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,0.0,DARJEELING,WEST BENGAL,734101.0,IN,,False,,
386,408-5211576-2061139,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XXXL,Set,3XL,B09QJ49VXB,Shipped,1,INR,1099.0,RANCHI,JHARKHAND,834001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
387,406-9632792-8869139,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXXL,kurta,3XL,B07G2CSMX9,Shipped,1,INR,353.0,BENGALURU,KARNATAKA,560019.0,IN,,False,,
388,408-7971979-8745937,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,J0401-DR-XS,Western Dress,XS,B09SDXYWYN,Shipped,1,INR,0.0,LUDHIANA,PUNJAB,141001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",False,Easy Ship,
389,405-5166820-2566738,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,Shipped,1,INR,563.0,BENGALURU,KARNATAKA,560076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
390,405-8932002-4271522,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XXL,Set,XXL,B0822V61TT,Shipped,1,INR,788.0,HYDERABAD,TELANGANA,500043.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
391,404-1855398-2642751,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,MUZAFFARPUR,BIHAR,842002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
392,408-0912805-7526753,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET365,SET365-KR-NP-L,Set,L,B09QJM9NDP,Shipped,1,INR,0.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
393,402-2403704-9667560,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,399.0,SECUNDERABAD,TELANGANA,500011.0,IN,,False,,
394,405-2569549-3466719,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,696.0,Sonbhadra,UTTAR PRADESH,231216.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
395,405-2822825-3877133,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XXL,Set,XXL,B08XNGQCGM,Shipped,1,INR,1112.0,LUCKNOW,UTTAR PRADESH,226010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
396,171-5222377-4501935,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXXL,kurta,3XL,B08BFVXK6N,Shipped,1,INR,517.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,,False,,
397,171-2644368-7969167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-M,Set,M,B0983DBK44,Shipped,1,INR,888.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
398,171-2644368-7969167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0280,J0280-SKD-S,Set,S,B08QGM7FCC,Shipped,1,INR,1463.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
399,171-2644368-7969167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,399.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
400,171-2644368-7969167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3288,JNE3288-KR-M,kurta,M,B07R4ZNMX6,Shipped,1,INR,442.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
401,171-2644368-7969167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET316,SET316-KR-DPT-M,Set,M,B09KXTXLMZ,Shipped,1,INR,1149.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
402,171-2644368-7969167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-M,Ethnic Dress,M,B0894WV6S6,Shipped,1,INR,845.0,KAKINADA,ANDHRA PRADESH,533003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
403,171-1758807-7455529,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788.0,HALDIA,WEST BENGAL,721635.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
404,404-5848202-7366725,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,B09SDYNZQ5,,0,INR,734.29,HYDERABAD,TELANGANA,500056.0,IN,,False,Easy Ship,
405,408-8224264-0017161,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788.0,NEW DELHI,DELHI,110016.0,IN,,False,,
406,408-6529937-6381928,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,Tivim,GOA,403502.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
407,407-2028379-9672355,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-L,kurta,L,B07H7FBV3Z,Shipped,1,INR,518.0,CHENNAI,TAMIL NADU,600024.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
408,402-9221687-4573915,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,INR,626.0,HYDERABAD,TELANGANA,500053.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
409,405-2668017-2013957,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3373,PJNE3373-KR-N-6XL,kurta,6XL,B09LD3TCYP,Shipped,1,INR,534.0,Agra,UTTAR PRADESH,282001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
410,408-3337319-8990747,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5024,MEN5024-KR-M,kurta,M,B08YYTTNY5,Shipped,1,INR,475.0,MANDVI KACHCHH DISTRICT,Gujarat,370465.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
411,407-1256885-2004349,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5023,MEN5023-KR-XL,kurta,XL,B08YZ22Q6R,Shipped,1,INR,549.0,SAMBALPUR,ODISHA,768004.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
412,404-3723311-1030756,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-L,kurta,L,B07H7FBV3Z,Shipped,1,INR,518.0,KANNIYAKUMARI,TAMIL NADU,629701.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
413,171-5542306-9306709,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XL,Western Dress,XL,B099NS3FWG,Cancelled,0,,,"Chinchwad ,Pune",MAHARASHTRA,411019.0,IN,,False,,
414,406-3702147-1800341,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,725.0,HYDERABAD,TELANGANA,500094.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
415,404-5867260-9073129,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3515,JNE3515-KR-XL,kurta,XL,B09812MNZC,,0,INR,437.14,CHENNAI,TAMIL NADU,600091.0,IN,,False,Easy Ship,
416,404-0532727-2082745,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0225,J0225-SKD-XXL,Set,XXL,B09RKDP7D5,Shipped,1,INR,1499.0,Hyderabad,TELANGANA,500008.0,IN,,False,,
417,403-8966287-7773106,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-L,kurta,L,B08B3YWTLK,Shipped,1,INR,363.0,BENGALURU,KARNATAKA,560036.0,IN,,False,,
418,408-1512444-4965152,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-XS,kurta,XS,B091Q9S5ZK,Shipped,1,INR,399.0,PURNIA,BIHAR,854301.0,IN,,False,,
419,171-9451879-3651542,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3405,PJNE3405-KR-N-5XL,kurta,5XL,B09LD3PCNY,Shipped,1,INR,487.0,kolkata,WEST BENGAL,700059.0,IN,,False,,
420,408-8501185-0578768,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Set,XXL,B08YNK9K8F,Unshipped,1,INR,824.0,PUDUCHERRY,PUDUCHERRY,605008.0,IN,,False,,
421,402-0251823-0845133,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3500,JNE3500-KR-S,kurta,S,B09812MBCD,Shipped,1,INR,353.0,SHILLONG,MEGHALAYA,793022.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
422,408-5190897-8781155,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-XL,Top,XL,B094FKN153,Shipped,1,INR,487.0,PUNE,MAHARASHTRA,411057.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
423,403-3109934-4911514,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XS,Set,XS,B09NDKGZ6V,Shipped,1,INR,597.0,TADEPALLIGUDEM,ANDHRA PRADESH,534101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
424,407-0718034-7893108,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Shipped,1,INR,654.0,Ghaziabad,UTTAR PRADESH,201001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
425,404-0752237-5721965,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,INR,597.0,HYDERABAD,TELANGANA,500090.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
426,403-6818986-3510737,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-L,kurta,L,B08B3YWTLK,Unshipped,1,INR,363.0,BENGALURU,KARNATAKA,560036.0,IN,,False,,
427,403-4673019-6572340,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXL,kurta,XXL,B081WSWWL7,Shipped,1,INR,471.0,GWALIOR,MADHYA PRADESH,474001.0,IN,,False,,
428,171-4549643-0067500,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XL,kurta,XL,B07H7F6SKC,Cancelled,0,,,AKOLA,MAHARASHTRA,444101.0,IN,,False,,
429,404-3622512-3887551,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744.0,JORHAT,ASSAM,785001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
430,406-6906315-9570765,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-S,kurta,S,B08KRYGJD1,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600100.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
431,407-3562449-1962729,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0096,J0096-KR-S,kurta,S,B089G356KM,Shipped,1,INR,568.0,RAMANAGARA,KARNATAKA,562159.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-DIWKDGLCXQZQM,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-VY2G7AISPNM5O,Amazon PLCC Free-Financing Universal Merchant AAT-W5I5VO555W3V6,Amazon PLCC Free-Financing Universal Merchant AAT-TR56OQ55SWUPE,Amazon PLCC Free-Financing Universal Merchant AAT-W5TJHZ3HKFDDU,Amazon PLCC Free-Financing Universal Merchant AAT-NZSPTBDT3RY6G,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
432,408-2593644-6317933,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET319,SET319-KR-NP-S,Set,S,B09KXV4TTM,Shipped,1,INR,835.0,Vijayapur,KARNATAKA,586109.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
433,407-7607527-1189964,04-30-22,Shipped - Rejected by Buyer,Merchant,Amazon.in,Standard,J0096,J0096-KR-S,kurta,S,B089G356KM,Shipped,1,INR,568.0,RAMANAGARA,KARNATAKA,562159.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-DIWKDGLCXQZQM,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-VY2G7AISPNM5O,Amazon PLCC Free-Financing Universal Merchant AAT-W5I5VO555W3V6,Amazon PLCC Free-Financing Universal Merchant AAT-TR56OQ55SWUPE,Amazon PLCC Free-Financing Universal Merchant AAT-W5TJHZ3HKFDDU,Amazon PLCC Free-Financing Universal Merchant AAT-NZSPTBDT3RY6G,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
434,405-7398388-2654744,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0415,J0415-DR-L,Western Dress,L,B09TY1CM1M,Shipped,1,INR,899.0,BOKARO STEEL CITY,JHARKHAND,827001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
435,405-5066690-4132337,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-XXL,kurta,XXL,B099NMS4LL,Shipped,1,INR,406.0,BENGALURU,KARNATAKA,560008.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
